t,q[shoulder_pan],q[shoulder_lift],q[elbow_flex],q[wrist_flex],q[wrist_roll],qd[shoulder_pan],qd[shoulder_lift],qd[elbow_flex],qd[wrist_flex],qd[wrist_roll],qref[shoulder_pan],qref[shoulder_lift],qref[elbow_flex],qref[wrist_flex],qref[wrist_roll],tau_pid[shoulder_pan],tau_pid[shoulder_lift],tau_pid[elbow_flex],tau_pid[wrist_flex],tau_pid[wrist_roll],tau_dist[shoulder_pan],tau_dist[shoulder_lift],tau_dist[elbow_flex],tau_dist[wrist_flex],tau_dist[wrist_roll],tau_total[shoulder_pan],tau_total[shoulder_lift],tau_total[elbow_flex],tau_total[wrist_flex],tau_total[wrist_roll]
3.591999999999826,-0.000734294703453032,7.396571158415174e-06,0.00047305637286552987,0.0006314633201971961,0.0007676590457357376,0.0004920197786296323,0.0013964745230306424,0.0018911616166959716,0.0016179370158263889,9.165142845333477e-06,0.0,0.0,0.0,0.0,0.0,0.04995140125884125,-0.0028357716390864044,-0.016334568865365873,-0.013699370171396915,-0.009798430034110772,-0.7569130430273477,-0.4736664284610873,0.09414152336025487,0.5751844203924026,0.774194622861221,-0.7069616417685065,-0.4765022001001737,0.077806954494889,0.5614850502210057,0.7643961928271102
3.593999999999826,-0.0007332727979656728,1.0146015456907415e-05,0.00047684787509515554,0.0006346839207013128,0.0007676482301079672,0.0005109527436795688,0.0013747221492461201,0.0018957511148128474,0.0016103002520583113,-5.407813885200211e-06,0.0,0.0,0.0,0.0,0.0,0.04982977545100839,-0.0029153102921494036,-0.016455985670191204,-0.013759325004330577,-0.009783333886068283,-0.751060075744784,-0.47290360020184863,0.101099281238677,0.5794665188995596,0.7731609052355677,-0.7012303002937755,-0.47581891049399805,0.0846432955684858,0.565707193895229,0.7633775713494994
3.5959999999998256,-0.0007321782169741974,1.2835861905756793e-05,0.0004809730705765598,0.0006379037889282649,0.0007676004470911287,0.0005472904957377092,0.001344923224424689,0.002062597740702104,0.001609934113476114,-2.3891508419259362e-05,0.0,0.0,0.0,0.0,0.0,0.049656067900551965,-0.002981203625560042,-0.016701332730536037,-0.013824359137166557,-0.00976345528348787,-0.7507618641670799,-0.4683596022237516,0.10799672620568637,0.5798299906812513,0.7761202354263611,-0.7011057962665279,-0.47134080584931165,0.09129539347515034,0.5660056315440848,0.7663567801428732
3.5979999999998253,-0.0007310341556523797,1.5491455876006616e-05,0.0004856373210199557,0.0006410825198892928,0.0007675646583926938,0.0005720306609088489,0.0013277969851249111,0.002332125221697976,0.0015893654805139536,-1.789434921743157e-05,0.0,0.0,0.0,0.0,0.0,0.049510208609880604,-0.0030634723373885735,-0.01703527362322783,-0.01387443322884145,-0.00977066149605195,-0.7464438842752917,-0.4630779758427006,0.11532830713925016,0.5843460045960699,0.7785757116186744,-0.6969336756654111,-0.4661414481800892,0.09829303351602232,0.5704715713672285,0.7688050501226225
3.599999999999825,-0.0007298232356381911,1.814086817832773e-05,0.0004909842283177065,0.0006442446049755662,0.0007675723942879558,0.000605460007094326,0.0013247061511605562,0.0026734536488754158,0.0015810425431366515,3.867947631005887e-06,0.0,0.0,0.0,0.0,0.0,0.0493362067267165,-0.003165147059146771,-0.017440645026401958,-0.013932750816849793,-0.009795775190575689,-0.7467597336198587,-0.4572663404223279,0.1216004417673484,0.5918827624433345,0.7748381067544858,-0.6974235268931422,-0.46043148748147467,0.10415979674094644,0.5779500116264847,0.7650423315639101
3.601999999999825,-0.0007285740916988473,2.0984905383350063e-05,0.0004968918915986036,0.0006474504360287327,0.0007675631711781307,0.0006245719696719652,0.0014220186025111657,0.0029538316404485203,0.0016029155265832663,-4.611554912576566e-06,0.0,0.0,0.0,0.0,0.0,0.04919818435573118,-0.003415175358106054,-0.01782074283085921,-0.014013084956936187,-0.009787402425789661,-0.7432609040657474,-0.4552782078623264,0.12599366484030664,0.5994018938546929,0.7779076527374962,-0.6940627197100162,-0.45869338322043246,0.10817292200944742,0.5853888088977567,0.7681202503117065
3.6039999999998247,-0.0007272753163498903,2.3957980124401654e-05,0.0005030762037467313,0.000650750180011201,0.0007675826904161027,0.000649387674478474,0.001486537370525796,0.003092156074063819,0.0016498719912341761,9.759618986006366e-06,0.0,0.0,0.0,0.0,0.0,0.04904128586376942,-0.0036244581641407727,-0.01810998791766711,-0.014112860412093186,-0.009804539082938327,-0.7390193833507186,-0.4484037052307547,0.1323889635391894,0.6034134372702358,0.7785819102220926,-0.6899780974869492,-0.45202816339489543,0.11427897562152231,0.5893005768581426,0.7687773711391542
3.6059999999998245,-0.0007259117806838405,2.7399291246433864e-05,0.0005093918639921943,0.0006541312142413113,0.0007676337995540163,0.0006817678330249313,0.0017206555610161057,0.003157830122731533,0.0016905171150551632,2.555456895682161e-05,0.0,0.0,0.0,0.0,0.0,0.048859428215563556,-0.00408991443471624,-0.018352458367953427,-0.014209848467070022,-0.009823652634018435,-0.7386291531692147,-0.4424277261605482,0.13750560643804036,0.6103179504033378,0.7780860733755071,-0.6897697249536512,-0.44651764059526444,0.11915314807008692,0.5961081019362677,0.7682624207414886
3.6079999999998242,-0.0007245067793983042,3.1460127209049725e-05,0.0005156099513313196,0.0006577993938800848,0.0007677022927109937,0.0007025006427681375,0.0020304179813079304,0.0031090436695626576,0.001834089819386779,3.4246578488676473e-05,0.0,0.0,0.0,0.0,0.0,0.04870611384876049,-0.004686059305807522,-0.01851179041217997,-0.014384633872029068,-0.009835179038754015,-0.736692430493032,-0.44267577322740026,0.1416736714788511,0.6140464354028187,0.778988661014686,-0.6879863166442716,-0.44736183253320777,0.12316188106667113,0.5996618015307896,0.769153481975932
3.609999999999824,-0.0007230650752078378,3.563854736200249e-05,0.0005216502424534519,0.0006617333420273234,0.0007677958698141465,0.0007208520952331667,0.0020892100764763845,0.0030201455610661325,0.001966974073619312,4.678855157640869e-05,0.0,0.0,0.0,0.0,0.0,0.04855665792487745,-0.004935554939127774,-0.01863754107135795,-0.014557258239615439,-0.009851266625709261,-0.7368376146403074,-0.43512592196619776,0.14519008134456404,0.6186113028863438,0.7785246430718008,-0.68828095671543,-0.44006147690532554,0.1265525402732061,0.6040540446467284,0.7686733764460916
3.611999999999824,-0.000721609618901853,4.026709882241165e-05,0.0005271763971636634,0.000665932419194755,0.0007679015520737751,0.0007277281529924488,0.002314275730204581,0.00276307735510572,0.0020995385837158185,5.2841129814300434e-05,0.0,0.0,0.0,0.0,0.0,0.04843722088097498,-0.005435845286701968,-0.01862964217015826,-0.0147349672454185,-0.009860373393318987,-0.7324920946750485,-0.43553903744749717,0.14834391178040474,0.6225914914822417,0.7778987992394915,-0.6840548737940735,-0.44097488273419916,0.12971426961024649,0.6078565242368232,0.7680384258461724
3.6139999999998236,-0.0007201181336713252,4.478904151854766e-05,0.0005322260930969097,0.0006703380663449933,0.0007680067403149742,0.0007457426152638837,0.0022609713480680037,0.0025248479666231953,0.002202823575119167,5.259412059950692e-05,0.0,0.0,0.0,0.0,0.0,0.04828518603209225,-0.005542159564214328,-0.01862016728868145,-0.014896318155698498,-0.009862544339754751,-0.7311404754352275,-0.43180823764505827,0.15749430938065437,0.6252495016897754,0.777645232888385,-0.6828552894031352,-0.4373503972092726,0.1388741420919729,0.610353183534077,0.7677826885486303
3.6159999999998234,-0.0007186003878201173,4.904343057142628e-05,0.0005373404343273837,0.0006746258160194726,0.0007681065985271643,0.000758872925603937,0.0021271945264393116,0.0025571706152369596,0.002143874837239632,4.992910609505892e-05,0.0,0.0,0.0,0.0,0.0,0.04814449802513256,-0.0055251162368521005,-0.01880208999746385,-0.014941753508814834,-0.009861986329796285,-0.7310384936371808,-0.4258635329921351,0.16343710980801587,0.6283317627897835,0.7762892129243457,-0.6828939956120482,-0.4313886492289872,0.14463501981055202,0.6133900092809687,0.7664272265945494
3.617999999999823,-0.0007170756172317144,5.3218351941705635e-05,0.0005425269218930896,0.000678801543475219,0.0007681823069224327,0.000762385294201475,0.0020874606851396765,0.002593243782852963,0.0020878637278731915,3.7854197634233124e-05,0.0,0.0,0.0,0.0,0.0,0.04802928459459517,-0.005636560219536505,-0.01898888186702257,-0.014987010603534131,-0.009850763594857518,-0.7327862036697527,-0.4218787199894596,0.16775024619709414,0.6297119645650815,0.7766104695056841,-0.6847569190751575,-0.4275152802089961,0.14876136433007156,0.6147249539615474,0.7667597059108266
3.619999999999823,-0.0007155756579487719,5.7328816254903726e-05,0.0005476586704718955,0.0006828509444796547,0.000768242312743396,0.0007499796414712425,0.0020552321565990464,0.002565874289402945,0.002024700502217833,3.0002910481630392e-05,0.0,0.0,0.0,0.0,0.0,0.04795878451308196,-0.005755939112450304,-0.01912957414968918,-0.01502474035698638,-0.009843982793900034,-0.7326832274133042,-0.4136138485121429,0.17404075575961492,0.6351486978841241,0.776702436171075,-0.6847244429002222,-0.4193697876245932,0.15491118160992573,0.6201239575271377,0.766858453377175
3.6219999999998227,-0.0007141087893931552,6.173264200143053e-05,0.0005527559112865352,0.0006868149376091665,0.0007682903559679602,0.0007334342778083932,0.0022019128732634037,0.002548620407319883,0.0019819965647559314,2.4021612282126075e-05,0.0,0.0,0.0,0.0,0.0,0.04790177594838363,-0.006137531571340277,-0.01927628475576068,-0.015075089004265916,-0.009839103534298257,-0.7293848112302023,-0.40652623716687464,0.18355060582163785,0.6377190033309027,0.7771805325355866,-0.6814830352818186,-0.4126637687382149,0.16427432106587717,0.6226439143266368,0.7673414290012883
3.6239999999998225,-0.0007126524528692262,6.649261642107731e-05,0.0005582606490642283,0.0006906882768248911,0.0007683348365164123,0.0007281682619644903,0.002379987209823386,0.0027523688888465756,0.0019366696078622894,2.2240274226031454e-05,0.0,0.0,0.0,0.0,0.0,0.047815048347921066,-0.006577327708973118,-0.01959033712884655,-0.015121793882342416,-0.009838797978337584,-0.7345877091786396,-0.40461738557461985,0.1883612800103182,0.6419820628457172,0.7759714001441875,-0.6867726608307185,-0.41119471328359297,0.16877094288147165,0.6268602689633749,0.76613260216585
3.6259999999998223,-0.0007112651347949358,7.12873412685415e-05,0.0005640792519060096,0.00069449731461996,0.0007683593298370105,0.0006936590371452059,0.002397362423732098,0.0029093014208906496,0.001904518897534479,1.2246660299105675e-05,0.0,0.0,0.0,0.0,0.0,0.04781210676092161,-0.006793541804621651,-0.01988135630032528,-0.015176441437254799,-0.009829199119247484,-0.7301745730236243,-0.40071568836517374,0.1959607149591459,0.6484354439650364,0.7768087247168051,-0.6823624662627027,-0.4075092301697954,0.17607935865882063,0.6332590025277816,0.7669795255975576
3.627999999999822,-0.0007099058551366138,7.598183743145509e-05,0.0005703477715442003,0.0006982900439164743,0.0007683791812783291,0.0006796398291610448,0.0023472480814567937,0.0031342598190953197,0.001896364648257117,9.925720659292674e-06,0.0,0.0,0.0,0.0,0.0,0.0477558029145935,-0.006911267946525178,-0.020233949774732654,-0.015247565654752403,-0.009827979885234627,-0.7253801074954603,-0.3962942200223371,0.19996251524025488,0.6515973761402813,0.7756233001728234,-0.6776243045808669,-0.4032054879688623,0.17972856546552224,0.636349810485529,0.7657953202875888
3.629999999999822,-0.0007085386249899933,8.063981576637677e-05,0.0005766943294663177,0.0007020624749299062,0.0007683788763197401,0.0006836150733102057,0.002328989167460843,0.0031732789610587017,0.0018862155067159816,-1.524792944768756e-07,0.0,0.0,0.0,0.0,0.0,0.047650355599202186,-0.007072137496069782,-0.020458813841753902,-0.015316892763407156,-0.009817965631250664,-0.7219449520889717,-0.38910884668174944,0.20587170111348851,0.6529309342834749,0.775168568410496,-0.6742945964897695,-0.3961809841778192,0.1854128872717346,0.6376140415200677,0.7653506027792453
3.6319999999998216,-0.0007071473960087934,8.550997950010591e-05,0.000582972192300346,0.0007057843048488495,0.0007683564596978285,0.0006956144905999428,0.0024350818668645697,0.003138931417014111,0.0018609149594716497,-1.1208310955807771e-05,0.0,0.0,0.0,0.0,0.0,0.047521561150190385,-0.007415593538555471,-0.020630200469846784,-0.015374607076741776,-0.009806588499381961,-0.7208389050884998,-0.3785536660594209,0.21013309273009484,0.6546654015213956,0.7772796957101471,-0.6733173439383094,-0.3859692595979764,0.18950289226024805,0.6392907944446539,0.7674731072107651
3.6339999999998214,-0.0007057407203149619,9.111159276793261e-05,0.0005888262235549384,0.000709436839229045,0.0007683457921475364,0.000703337846915737,0.00280080663391335,0.002927015627296254,0.0018262671900977617,-5.333775146032784e-06,0.0,0.0,0.0,0.0,0.0,0.047403228826577895,-0.008151800299366706,-0.020664158742649607,-0.015424397537358888,-0.009813987494727878,-0.7189447564594936,-0.3742830171869006,0.21571877442952814,0.6592053045041728,0.7785735337183115,-0.6715415276329157,-0.3824348174862673,0.19505461568687854,0.6437809069668139,0.7687595462235837
3.635999999999821,-0.0007043182885865983,9.712717685658903e-05,0.0005943829073741642,0.0007130471789292304,0.0007683622154405856,0.0007112158641817928,0.003007792044328206,0.002778341909612883,0.0018051698500927446,8.211646524582656e-06,0.0,0.0,0.0,0.0,0.0,0.047283374004578146,-0.008682339215541363,-0.02073317647473757,-0.015482834459409569,-0.009830176668476853,-0.7161082488692254,-0.367865318619522,0.2219625500150465,0.6559252980823338,0.7765428642869533,-0.6688248748646473,-0.37654765783506333,0.20122937354030893,0.6404424636229242,0.7667126876184764
3.637999999999821,-0.0007028715725434702,0.00010345809782985602,0.0005997931765572913,0.0007165308932440219,0.0007683719668543745,0.0007233580215640486,0.00316546048663349,0.002705134591563575,0.0017418571573956942,4.8757068944126766e-06,0.0,0.0,0.0,0.0,0.0,0.04715030407682867,-0.0091564567150364,-0.020850489407227186,-0.015509193004068039,-0.009827709624016521,-0.7145630584708614,-0.3627681990706574,0.2284978254867328,0.6600178622686487,0.7760080617607036,-0.6674127543940328,-0.3719246557856938,0.2076473360795056,0.6445086692645806,0.7661803521366871
3.6399999999998207,-0.0007014056691062283,0.0001098638784824584,0.0006052521420258658,0.000719922289064779,0.0007683689945721479,0.0007329517186209627,0.003202890326301191,0.0027294827342872504,0.0016956979103785303,-1.4861411132560161e-06,0.0,0.0,0.0,0.0,0.0,0.04702276982210491,-0.009465243526105147,-0.021037608389658412,-0.015545717338775846,-0.009821748668131501,-0.7090375139341187,-0.35923320393074687,0.23378748953240502,0.6659554995739637,0.776380764126189,-0.6620147441120138,-0.36869844745685204,0.21274988114274662,0.6504097822351879,0.7665590154580575
3.6419999999998205,-0.000699888978160342,0.00011604485258149941,0.0006107905840829228,0.0007232760091595771,0.0007683611270475992,0.0007583454729431951,0.0030904870495205056,0.0027692210285284744,0.0016768600473990583,-3.933762274382776e-06,0.0,0.0,0.0,0.0,0.0,0.04684901816379225,-0.009555280365367444,-0.021237972006213766,-0.015600617822998998,-0.009820029712613036,-0.706256787225728,-0.35522963836050686,0.23823671664941518,0.670821860267038,0.7769605484716602,-0.6594077690619358,-0.3647849187258743,0.2169987446432014,0.655221242444039,0.7671405187590471
3.6439999999998203,-0.0006983217714599027,0.00012185903503323713,0.000616294926909409,0.000726621196114615,0.0007683574279684425,0.0007836033502196195,0.0029070912258688667,0.002752171413243087,0.0016725934775189317,-1.8495395783469481e-06,0.0,0.0,0.0,0.0,0.0,0.0466720950765951,-0.009531264112973701,-0.021397534716032732,-0.015665552232858242,-0.009823349969948771,-0.7024265828930363,-0.34957632710481695,0.2431134917793084,0.6741578263448658,0.777070880220184,-0.6557544878164412,-0.3591075912177907,0.22171595706327568,0.6584922741120075,0.7672475302502352
3.64599999999982,-0.0006966953439445033,0.00012736975586396116,0.0006216720308717476,0.0007299587969117116,0.0007683585609269834,0.0008132137576997057,0.0027553604153620083,0.00268855198116932,0.0016688003985483064,5.664792704651189e-07,0.0,0.0,0.0,0.0,0.0,0.046479272423802495,-0.009539448129151282,-0.021520561677256793,-0.01573067103583639,-0.009827098021128777,-0.701261819222136,-0.34473237433015624,0.2458791877193908,0.6743683089047794,0.7792236216779427,-0.6547825467983336,-0.35427182245930755,0.224358626042134,0.658637637868943,0.7693965236568139
3.64799999999982,-0.0006950273588667726,0.0001326269549171807,0.0006266454924917666,0.000733249210372612,0.0007683929172996005,0.000833992538865328,0.0026285995266097746,0.00248673081000947,0.0016452067304501797,1.7178186308592147e-05,0.0,0.0,0.0,0.0,0.0,0.04630738379751656,-0.009572456524763805,-0.021534341471354978,-0.01578099028628024,-0.009846893281798972,-0.699197141521677,-0.3401955802423896,0.2505920354371116,0.67711566458937,0.778871419470335,-0.6528897577241605,-0.3497680367671534,0.22905769396575665,0.6613346743030898,0.769024526188536
3.6499999999998196,-0.0006933240483038595,0.00013759058155100962,0.0006312689033618696,0.0007364941667848473,0.0007684481444623544,0.0008516552814565537,0.002481813316914464,0.0023117054350515333,0.0016224782061176437,2.761358137692159e-05,0.0,0.0,0.0,0.0,0.0,0.04614143330678398,-0.009565693523357701,-0.02155603322232233,-0.01583101053932568,-0.00986016599689221,-0.6952059692096904,-0.33675098027133776,0.25730348183722157,0.6759843622377579,0.7762504688477501,-0.6490645359029064,-0.34631667379469544,0.23574744861489924,0.6601533516984323,0.7663903028508579
3.6519999999998194,-0.0006915733332780937,0.0001421026334958466,0.0006358690075551046,0.0007396429137590604,0.0007684831871182945,0.000875357512882896,0.0022560259724184904,0.0023000520966174783,0.0015743734871065504,1.752132797005717e-05,0.0,0.0,0.0,0.0,0.0,0.045955855432795775,-0.009430272262543707,-0.021691369332019365,-0.015861347675581415,-0.009850595949133815,-0.6933435339339615,-0.3332429173986663,0.26268146803800996,0.6765898158451362,0.7758726929163675,-0.6473876785011657,-0.34267318966121,0.24099009870599059,0.6607284681695548,0.7660220969672337
3.653999999999819,-0.0006897853098089005,0.0001462247468882973,0.000640503434953774,0.0007426798648727308,0.0007684966551523883,0.0008940117345966435,0.0020610566962253624,0.002317213699334695,0.001518475556835215,6.734017046894199e-06,0.0,0.0,0.0,0.0,0.0,0.04578129309075897,-0.009322404526217002,-0.021847946408089094,-0.015883997898475728,-0.009839980886878775,-0.6920532006507646,-0.3296717782147669,0.26837157944350765,0.6809973052110959,0.7736132872478958,-0.6462719075600056,-0.3389941827409839,0.24652363303541855,0.6651133073126202,0.763773306361017
3.655999999999819,-0.0006879734456925169,0.00015002890835080326,0.0006452402300452276,0.0007456448852502748,0.0007684620108645307,0.0009059320581917965,0.0019020807312529829,0.0023683975457268187,0.0014825101887720126,-1.7322143928838738e-05,0.0,0.0,0.0,0.0,0.0,0.04562324089172912,-0.0092522146742276,-0.022031519084720688,-0.015919166451221704,-0.009814144580878547,-0.6910038325031315,-0.32887000505384345,0.26825248864336826,0.6866800933237913,0.7728568668244543,-0.6453805916114024,-0.33812221972807105,0.24622096955864758,0.6707609268725696,0.7630427222435757
3.6579999999998187,-0.0006861507398442379,0.00015355784828088964,0.0006496485702992292,0.0007485911185404074,0.0007683795697374026,0.0009113529241395147,0.0017644699650431895,0.002204170127000804,0.001473116645066271,-4.1220563564018425e-05,0.0,0.0,0.0,0.0,0.0,0.045481975755326594,-0.009200932179724949,-0.022054127947484972,-0.015972563663996294,-0.009787860316024773,-0.6902255162001303,-0.3261137520376538,0.2755669928818488,0.6890919608650455,0.7757951204341138,-0.6447435404448036,-0.33531468421737876,0.25351286493436387,0.6731193972010493,0.7660072601180891
3.6599999999998185,-0.0006843299912706531,0.0001568559059647667,0.0006539463312086566,0.0007515127997993515,0.0007683007821963901,0.0009103742867923631,0.0016490288419385363,0.002148880454713668,0.001460840629472064,-3.9393770506246195e-05,0.0,0.0,0.0,0.0,0.0,0.04535812373800062,-0.009171456513001858,-0.02214957128993992,-0.016023456196178957,-0.009789921171450274,-0.6925860712652843,-0.31948817946296587,0.27943763090474205,0.6911745213877029,0.7782304924338782,-0.6472279475272836,-0.3286596359759677,0.2572880596148021,0.6751510651915239,0.7684405712624279
3.6619999999998183,-0.000682549498799774,0.00016000125674061328,0.0006580782092212111,0.0007544028544794775,0.0007682592571481127,0.0008902462354395615,0.0015726753879232822,0.0020659390062772245,0.0014450273400629617,-2.0762524138720706e-05,0.0,0.0,0.0,0.0,0.0,0.045288790572990026,-0.009190599710173813,-0.022220521803916503,-0.016071244151191388,-0.009810951279786954,-0.6879122860231165,-0.31455201811430167,0.2825435374326975,0.694710998504065,0.7763075887928845,-0.6426234954501264,-0.3237426178244755,0.260323015628781,0.6786397543528736,0.7664966375130976
3.663999999999818,-0.0006807758269794525,0.0001630412333831043,0.000662013711168356,0.0007572756317762369,0.0007682213555685299,0.0008868359101607431,0.0015199883212455062,0.001967750973572487,0.0014363886483796879,-1.8950789791381586e-05,0.0,0.0,0.0,0.0,0.0,0.04517479450997803,-0.009238665140251297,-0.022274717560580286,-0.01612371279883277,-0.009813526976932253,-0.6836296913825717,-0.3094722106677839,0.2883541318656857,0.6983262331629799,0.7750072543280496,-0.6384548968725936,-0.3187108758080352,0.2660794143051054,0.6822025203641472,0.7651937273511173
3.665999999999818,-0.0006789860778345202,0.00016611117965277165,0.0006658749087747395,0.0007601420549633577,0.0007681690341370986,0.0008948745724661284,0.0015349731348336757,0.0019305988031917442,0.0014332115935603664,-2.6160715715658892e-05,0.0,0.0,0.0,0.0,0.0,0.04502875826211726,-0.009382674285712945,-0.022369340391983957,-0.016179881523078615,-0.009805991316454706,-0.6816895676973894,-0.3032862121404518,0.29104981948413733,0.7009878132480268,0.7750518036002024,-0.6366608094352721,-0.31266888642616475,0.26868047909215337,0.6848079317249482,0.7652458122837478
3.6679999999998176,-0.0006771834279061568,0.00016948436065515325,0.0006695916320672161,0.0007629982916340099,0.0007681066673736238,0.0009013249641816899,0.0016865905011908004,0.0018583616462383326,0.0014281183353261036,-3.118338173741746e-05,0.0,0.0,0.0,0.0,0.0,0.04488610476629889,-0.009730103116813101,-0.022434930232468238,-0.016234509173335954,-0.009800730965239927,-0.6800887938396947,-0.2993773490811076,0.2970860783338133,0.7019960716680922,0.775108787892509,-0.6352026890733958,-0.3091074521979207,0.27465114810134506,0.6857615624947563,0.7653080569272691
3.6699999999998174,-0.000675373511303671,0.00017309958657893995,0.000673324633563787,0.0007658204643961254,0.0007680380113219512,0.0009049583012429124,0.0018076129618933474,0.0018665007482854628,0.0014110863810577546,-3.432802583629027e-05,0.0,0.0,0.0,0.0,0.0,0.0447505461169754,-0.010044385938169349,-0.022557293304781907,-0.01628010240924055,-0.009797454581275263,-0.6769148412806271,-0.2975859791736677,0.30191105881036157,0.7064874146325754,0.7736948842937015,-0.6321642951636517,-0.30763036511183706,0.27935376550557967,0.6902073122233348,0.7638974297124262
3.671999999999817,-0.000673546667006973,0.0001766950102452968,0.0006772420115652905,0.0007686382557318878,0.0007679459945578117,0.0009134221483489887,0.0017977118331784301,0.0019586890007517164,0.0014088956678812315,-4.600838206977011e-05,0.0,0.0,0.0,0.0,0.0,0.04460075759435391,-0.010174588677637078,-0.0227442119383711,-0.016336000830290267,-0.009784485095877048,-0.6731953858603078,-0.2917228680743829,0.3059601662532172,0.7078572154016974,0.7723172676421679,-0.6285946282659539,-0.30189745675202,0.2832159543148461,0.6915212145714071,0.7625327825462909
3.673999999999817,-0.0006716906006613422,0.00018048400928774507,0.000681250769964476,0.0007714314429870724,0.000767817984366489,0.0009280331728154056,0.0018944995212241236,0.0020043791995927097,0.0013965936275923336,-6.400509566131678e-05,0.0,0.0,0.0,0.0,0.0,0.04443232355094146,-0.010461904080211987,-0.02290142033901251,-0.0163843331512119,-0.009764099523617212,-0.6696424233527635,-0.28585532417039755,0.309928675294196,0.7103584579793579,0.7721939001953204,-0.625210099801822,-0.2963172282506095,0.2870272549551835,0.693974124828146,0.7624298006717032
3.6759999999998167,-0.0006697973840625012,0.00018461308304512005,0.0006852756861378804,0.0007741998976030035,0.0007676616811924398,0.0009466082994205164,0.0020645368786874835,0.0020124580867022395,0.0013842273079655424,-7.815158702459823e-05,0.0,0.0,0.0,0.0,0.0,0.044250583263526364,-0.010865377789271956,-0.023032807347325275,-0.016432129699648416,-0.009747581168208655,-0.6686274729953756,-0.28240153608649926,0.3140882704639098,0.7121591257799927,0.7707559547860485,-0.6243768897318492,-0.2932669138757712,0.29105546311658453,0.6957269960803443,0.7610083736178399
3.6779999999998165,-0.0006678839025254972,0.0001889302463253174,0.0006893560196912321,0.0007769361004450173,0.000767465557456594,0.0009567407685019748,0.002158581640098673,0.0020401667766758486,0.0013681014210069294,-9.806186792294594e-05,0.0,0.0,0.0,0.0,0.0,0.04409021692687975,-0.011169991488800365,-0.023179658868888273,-0.016476653346158294,-0.009724204702434945,-0.6647096819526157,-0.27678684216009247,0.31538931462581055,0.7145135079648665,0.7675709437704287,-0.620619465025736,-0.28795683364889285,0.29220965575692226,0.6980368546187081,0.7578467390679937
3.6799999999998163,-0.0006659376004445298,0.00019354964931183629,0.0006932490869937557,0.0007796417073475675,0.0007671971861641675,0.0009731510404836783,0.0023097014932594436,0.001946533651261789,0.0013528034512751272,-0.00013418564621326177,0.0,0.0,0.0,0.0,0.0,0.04391060035950197,-0.011566606372195233,-0.023235771316198483,-0.01652114840378732,-0.009682053795574677,-0.6630106163071698,-0.2724985165060383,0.3201339168270949,0.7164194260292134,0.7664935988836785,-0.6191000159476678,-0.28406512287823354,0.29689814551089644,0.6998982776254261,0.7568115450881039
3.681999999999816,-0.0006639688099417576,0.0001983534037856133,0.0006970040021640109,0.0007823123475369445,0.0007668608425317362,0.0009843952513861106,0.002401877236888506,0.0018774575851276058,0.0013353200946884922,-0.00016817181621563642,0.0,0.0,0.0,0.0,0.0,0.043743355211205266,-0.011888080286992307,-0.023304796245785495,-0.01656341809525077,-0.009641370146529967,-0.6599220095059682,-0.2657562011141471,0.32693812113416315,0.7167658563681149,0.7688548477270096,-0.6161786542947629,-0.2776442814011394,0.30363332488837763,0.7002024382728641,0.7592134775804796
3.683999999999816,-0.0006619734253192029,0.00020338767179725674,0.0007009447860576525,0.0007849210454833209,0.0007665078761002308,0.0009976923112773543,0.0025171340058217167,0.0019703919468207925,0.0013043489731882135,-0.0001764832157526948,0.0,0.0,0.0,0.0,0.0,0.0435687029887156,-0.012251095226705047,-0.023492995922374065,-0.016595011158591792,-0.009628712154456199,-0.6553572809975535,-0.262387827844312,0.3330997659592747,0.7198554449102408,0.7667420313695543,-0.6117885780088379,-0.27463892307101706,0.3096067700369006,0.703260433751649,0.7571133192150982
3.6859999999998156,-0.0006599351499828657,0.00020838401544417742,0.0007053246405171541,0.0007874869488954426,0.0007661177792440135,0.001019137668168585,0.002498171823460337,0.0021899272297508324,0.0012829517060608054,-0.00019504842810865217,0.0,0.0,0.0,0.0,0.0,0.04336904516077564,-0.012424693654897574,-0.02378343356316637,-0.016632453621573496,-0.009604291726624728,-0.6515535140622675,-0.25775925332737704,0.3380014403001699,0.7238975262839269,0.7679159280240889,-0.6081844689014918,-0.2701839469822746,0.3142180067370035,0.7072650726623534,0.7583116362974642
3.6879999999998154,-0.0006578484130583303,0.0002133095021683848,0.0007100983153115989,0.0007900386462584315,0.0007657198650313067,0.0010433684622677107,0.002462743362103683,0.0023868373972224413,0.0012758486814944546,-0.00019895710635339678,0.0,0.0,0.0,0.0,0.0,0.04315847141976885,-0.01257241191126959,-0.02407024873666572,-0.016679621505741583,-0.00959589130360138,-0.6464395372707454,-0.24972672632837736,0.3400548523565779,0.7251288036594941,0.7649351647685989,-0.6032810658509766,-0.26229913823964696,0.31598460361991215,0.7084491821537525,0.7553392734649975
3.689999999999815,-0.0006556975658279716,0.0002185442779862863,0.0007147790264061024,0.0007925610379872851,0.000765280507533166,0.0010754236151793676,0.0026173879089507416,0.0023403555472517215,0.0012611958644268037,-0.00021967874907030205,0.0,0.0,0.0,0.0,0.0,0.04292228117737443,-0.012998611271560713,-0.024183814176252812,-0.016720921953824477,-0.009568457241847479,-0.6408679701745985,-0.24333058676683197,0.3424920049732468,0.7267216033807324,0.7658437642677552,-0.5979456889972241,-0.2563291980383927,0.31830819079699396,0.710000681426908,0.7562753070259077
